Material_ID,Material_Description,Category,Unit_Price,Stock_Quantity,Vendor_Code,Last_Updated,Active_Status
43312,Product_43312,Merchandise,484.61,193,V002,1910-02-11 11:05:32.822996,Y
43313,Product_43313,Beverages,327.76,175,V004,1910-02-10 11:05:32.822998,N
43314,Product_43314,Raw Material,332.67,936,V005,1910-02-09 11:05:32.823000,
43315,Product_43315,Alcohol,475.44,916,V002,1910-02-08 11:05:32.823003,N
43316,Product_43316,Merchandise,405.2,909,V003,1910-02-07 11:05:32.823005,Y
43317,Product_43317,Raw Material,205.57,608,V003,1910-02-06 11:05:32.823007,Y
43318,Product_43318,Alcohol,319.2,112,V003,1910-02-05 11:05:32.823009,
43319,Product_43319,Snacks,18.19,124,V002,1910-02-04 11:05:32.823011,N
43320,Product_43320,Raw Material,188.08,605,V002,1910-02-03 11:05:32.823014,Y
43321,Product_43321,Beverages,488.24,724,V003,1910-02-02 11:05:32.823016,Y
43322,Product_43322,Snacks,182.18,709,V003,1910-02-01 11:05:32.823018,
43323,Product_43323,Merchandise,418.47,301,V004,1910-01-31 11:05:32.823020,
43324,Product_43324,Beverages,158.11,160,V005,1910-01-30 11:05:32.823023,N
43325,Product_43325,Merchandise,131.22,741,V002,1910-01-29 11:05:32.823025,N
43326,Product_43326,Snacks,203.9,968,V005,1910-01-28 11:05:32.823027,
43327,Product_43327,Beverages,54.52,641,V001,1910-01-27 11:05:32.823029,Y
43328,Product_43328,Raw Material,24.36,971,V004,1910-01-26 11:05:32.823032,N
43329,Product_43329,Merchandise,279.65,468,V002,1910-01-25 11:05:32.823034,
43330,Product_43330,Raw Material,156.76,855,V003,1910-01-24 11:05:32.823036,Y
43331,Product_43331,Alcohol,346.38,191,V004,1910-01-23 11:05:32.823038,Y
43332,Product_43332,Beverages,197.62,302,V005,1910-01-22 11:05:32.823040,
43333,Product_43333,Alcohol,213.03,571,V003,1910-01-21 11:05:32.823045,N
43334,Product_43334,Beverages,251.22,110,V003,1910-01-20 11:05:32.823047,N
43335,Product_43335,Raw Material,144.69,325,V002,1910-01-19 11:05:32.823049,Y
43336,Product_43336,Snacks,155.78,306,V001,1910-01-18 11:05:32.823052,Y
43337,Product_43337,Raw Material,336.76,706,V002,1910-01-17 11:05:32.823054,
43338,Product_43338,Snacks,359.96,152,V002,1910-01-16 11:05:32.823056,
43339,Product_43339,Raw Material,454.01,524,V003,1910-01-15 11:05:32.823058,
43340,Product_43340,Snacks,311.7,322,V002,1910-01-14 11:05:32.823060,Y
43341,Product_43341,Beverages,232.91,153,V004,1910-01-13 11:05:32.823063,Y
43342,Product_43342,Snacks,251.64,398,V005,1910-01-12 11:05:32.823065,Y
43343,Product_43343,Snacks,25.78,868,V002,1910-01-11 11:05:32.823067,
43344,Product_43344,Raw Material,125.49,829,V002,1910-01-10 11:05:32.823069,N
43345,Product_43345,Raw Material,183.98,114,V003,1910-01-09 11:05:32.823071,N
43346,Product_43346,Snacks,201.5,753,V002,1910-01-08 11:05:32.823074,Y
43347,Product_43347,Beverages,311.43,432,V001,1910-01-07 11:05:32.823076,Y
43348,Product_43348,Beverages,484.14,361,V003,1910-01-06 11:05:32.823078,
43349,Product_43349,Snacks,300.2,91,V005,1910-01-05 11:05:32.823080,
43350,Product_43350,Alcohol,191.07,100,V001,1910-01-04 11:05:32.823082,
43351,Product_43351,Merchandise,299.1,176,V002,1910-01-03 11:05:32.823085,
43352,Product_43352,Merchandise,129.48,651,V003,1910-01-02 11:05:32.823087,Y
43353,Product_43353,Merchandise,43.87,497,V005,1910-01-01 11:05:32.823089,N
43354,Product_43354,Raw Material,438.34,811,V004,1909-12-31 11:05:32.823091,N
43355,Product_43355,Beverages,190.6,511,V004,1909-12-30 11:05:32.823094,
43356,Product_43356,Beverages,122.15,155,V005,1909-12-29 11:05:32.823096,Y
43357,Product_43357,Alcohol,340.38,297,V002,1909-12-28 11:05:32.823098,
43358,Product_43358,Alcohol,305.91,386,V004,1909-12-27 11:05:32.823100,Y
43359,Product_43359,Raw Material,431.83,798,V001,1909-12-26 11:05:32.823102,N
43360,Product_43360,Alcohol,406.49,397,V001,1909-12-25 11:05:32.823105,N
43361,Product_43361,Merchandise,127.64,415,V003,1909-12-24 11:05:32.823107,Y
43362,Product_43362,Alcohol,107.17,709,V004,1909-12-23 11:05:32.823109,
43363,Product_43363,Beverages,55.07,614,V001,1909-12-22 11:05:32.823111,
43364,Product_43364,Alcohol,134.33,820,V005,1909-12-21 11:05:32.823114,
43365,Product_43365,Merchandise,490.15,136,V004,1909-12-20 11:05:32.823116,Y
43366,Product_43366,Beverages,82.95,549,V003,1909-12-19 11:05:32.823118,Y
43367,Product_43367,Merchandise,417.91,821,V002,1909-12-18 11:05:32.823120,
43368,Product_43368,Merchandise,154.43,490,V005,1909-12-17 11:05:32.823123,N
43369,Product_43369,Beverages,94.7,801,V002,1909-12-16 11:05:32.823125,N
43370,Product_43370,Merchandise,143.07,989,V002,1909-12-15 11:05:32.823127,
43371,Product_43371,Merchandise,416.66,702,V001,1909-12-14 11:05:32.823129,Y
43372,Product_43372,Merchandise,241.19,257,V004,1909-12-13 11:05:32.823131,N
43373,Product_43373,Beverages,337.11,802,V005,1909-12-12 11:05:32.823134,N
43374,Product_43374,Merchandise,39.73,858,V005,1909-12-11 11:05:32.823136,
43375,Product_43375,Alcohol,343.14,296,V003,1909-12-10 11:05:32.823138,Y
43376,Product_43376,Alcohol,117.8,255,V004,1909-12-09 11:05:32.823140,Y
43377,Product_43377,Snacks,395.32,511,V003,1909-12-08 11:05:32.823143,
43378,Product_43378,Alcohol,411.29,327,V005,1909-12-07 11:05:32.823145,Y
43379,Product_43379,Snacks,15.98,965,V003,1909-12-06 11:05:32.823147,
43380,Product_43380,Beverages,488.14,672,V002,1909-12-05 11:05:32.823149,N
43381,Product_43381,Alcohol,76.69,663,V004,1909-12-04 11:05:32.823151,N
43382,Product_43382,Beverages,176.61,370,V004,1909-12-03 11:05:32.823154,Y
43383,Product_43383,Merchandise,151.45,794,V002,1909-12-02 11:05:32.823156,N
43384,Product_43384,Merchandise,255.54,641,V001,1909-12-01 11:05:32.823158,Y
43385,Product_43385,Alcohol,98.17,871,V001,1909-11-30 11:05:32.823160,N
43386,Product_43386,Merchandise,75.39,181,V001,1909-11-29 11:05:32.823162,N
43387,Product_43387,Beverages,153.59,493,V004,1909-11-28 11:05:32.823165,Y
43388,Product_43388,Alcohol,189.59,17,V004,1909-11-27 11:05:32.823167,
43389,Product_43389,Raw Material,316.17,118,V003,1909-11-26 11:05:32.823169,N
43390,Product_43390,Merchandise,68.65,287,V005,1909-11-25 11:05:32.823171,N
43391,Product_43391,Merchandise,104.8,244,V004,1909-11-24 11:05:32.823174,N
43392,Product_43392,Merchandise,285.35,866,V001,1909-11-23 11:05:32.823176,
43393,Product_43393,Merchandise,194.25,27,V005,1909-11-22 11:05:32.823178,Y
43394,Product_43394,Alcohol,305.37,988,V001,1909-11-21 11:05:32.823180,
43395,Product_43395,Merchandise,98.52,689,V004,1909-11-20 11:05:32.823182,Y
43396,Product_43396,Beverages,415.76,939,V004,1909-11-19 11:05:32.823185,N
43397,Product_43397,Beverages,405.74,611,V003,1909-11-18 11:05:32.823187,N
43398,Product_43398,Snacks,434.46,687,V005,1909-11-17 11:05:32.823189,Y
43399,Product_43399,Snacks,395.67,108,V005,1909-11-16 11:05:32.823191,
43400,Product_43400,Raw Material,360.15,270,V003,1909-11-15 11:05:32.823194,N
43401,Product_43401,Beverages,364.66,419,V003,1909-11-14 11:05:32.823196,N
43402,Product_43402,Beverages,273.36,756,V003,1909-11-13 11:05:32.823198,
43403,Product_43403,Raw Material,371.06,743,V005,1909-11-12 11:05:32.823200,
43404,Product_43404,Merchandise,381.91,424,V002,1909-11-11 11:05:32.823202,Y
43405,Product_43405,Merchandise,337.01,57,V001,1909-11-10 11:05:32.823205,
43406,Product_43406,Raw Material,180.37,851,V002,1909-11-09 11:05:32.823207,N
43407,Product_43407,Beverages,55.45,971,V003,1909-11-08 11:05:32.823209,
43408,Product_43408,Merchandise,445.81,343,V004,1909-11-07 11:05:32.823211,N
43409,Product_43409,Snacks,243.15,452,V003,1909-11-06 11:05:32.823213,N
43410,Product_43410,Beverages,417.04,583,V002,1909-11-05 11:05:32.823216,N
43411,Product_43411,Beverages,245.17,18,V003,1909-11-04 11:05:32.823218,N
43412,Product_43412,Beverages,199.02,247,V002,1909-11-03 11:05:32.823220,
43413,Product_43413,Beverages,259.8,435,V005,1909-11-02 11:05:32.823222,N
43414,Product_43414,Alcohol,373.62,665,V002,1909-11-01 11:05:32.823225,
43415,Product_43415,Alcohol,299.57,982,V001,1909-10-31 11:05:32.823227,N
43416,Product_43416,Alcohol,117.0,433,V002,1909-10-30 11:05:32.823229,
43417,Product_43417,Snacks,428.81,777,V001,1909-10-29 11:05:32.823231,N
43418,Product_43418,Raw Material,352.94,796,V003,1909-10-28 11:05:32.823236,Y
43419,Product_43419,Beverages,257.64,895,V001,1909-10-27 11:05:32.823238,N
43420,Product_43420,Snacks,187.23,88,V003,1909-10-26 11:05:32.823240,N
43421,Product_43421,Beverages,455.06,661,V004,1909-10-25 11:05:32.823242,N
43422,Product_43422,Alcohol,245.16,151,V001,1909-10-24 11:05:32.823245,N
43423,Product_43423,Beverages,188.37,30,V002,1909-10-23 11:05:32.823247,
43424,Product_43424,Alcohol,340.35,586,V005,1909-10-22 11:05:32.823249,N
43425,Product_43425,Snacks,218.42,503,V001,1909-10-21 11:05:32.823251,Y
43426,Product_43426,Raw Material,426.42,384,V003,1909-10-20 11:05:32.823253,N
43427,Product_43427,Snacks,63.93,366,V003,1909-10-19 11:05:32.823256,Y
43428,Product_43428,Raw Material,300.31,381,V003,1909-10-18 11:05:32.823258,N
43429,Product_43429,Merchandise,345.09,623,V001,1909-10-17 11:05:32.823260,Y
43430,Product_43430,Merchandise,168.31,752,V002,1909-10-16 11:05:32.823262,N
43431,Product_43431,Beverages,486.87,165,V005,1909-10-15 11:05:32.823265,
43432,Product_43432,Merchandise,474.97,311,V004,1909-10-14 11:05:32.823267,
43433,Product_43433,Beverages,358.24,521,V002,1909-10-13 11:05:32.823269,N
43434,Product_43434,Alcohol,436.15,837,V005,1909-10-12 11:05:32.823271,
43435,Product_43435,Alcohol,219.79,144,V001,1909-10-11 11:05:32.823273,
43436,Product_43436,Beverages,490.05,881,V002,1909-10-10 11:05:32.823276,N
43437,Product_43437,Raw Material,56.09,186,V004,1909-10-09 11:05:32.823278,
43438,Product_43438,Snacks,117.9,467,V001,1909-10-08 11:05:32.823280,Y
43439,Product_43439,Beverages,18.96,512,V001,1909-10-07 11:05:32.823291,N
43440,Product_43440,Alcohol,124.46,486,V003,1909-10-06 11:05:32.823293,
43441,Product_43441,Merchandise,381.2,930,V004,1909-10-05 11:05:32.823295,Y
43442,Product_43442,Beverages,479.54,817,V004,1909-10-04 11:05:32.823297,
43443,Product_43443,Raw Material,338.32,961,V002,1909-10-03 11:05:32.823299,Y
43444,Product_43444,Snacks,259.57,903,V001,1909-10-02 11:05:32.823301,Y
43445,Product_43445,Merchandise,125.03,652,V004,1909-10-01 11:05:32.823303,Y
43446,Product_43446,Beverages,168.63,567,V001,1909-09-30 11:05:32.823305,Y
43447,Product_43447,Merchandise,67.66,671,V001,1909-09-29 11:05:32.823307,Y
43448,Product_43448,Beverages,94.58,512,V005,1909-09-28 11:05:32.823309,N
43449,Product_43449,Merchandise,112.87,834,V004,1909-09-27 11:05:32.823311,Y
43450,Product_43450,Beverages,453.74,72,V005,1909-09-26 11:05:32.823313,Y
43451,Product_43451,Beverages,119.3,130,V004,1909-09-25 11:05:32.823315,
43452,Product_43452,Raw Material,283.76,626,V003,1909-09-24 11:05:32.823317,N
43453,Product_43453,Beverages,233.16,346,V005,1909-09-23 11:05:32.823319,Y
43454,Product_43454,Raw Material,27.55,171,V001,1909-09-22 11:05:32.823321,N
43455,Product_43455,Raw Material,483.83,647,V005,1909-09-21 11:05:32.823323,Y
43456,Product_43456,Snacks,18.98,748,V005,1909-09-20 11:05:32.823325,Y
43457,Product_43457,Alcohol,176.63,995,V001,1909-09-19 11:05:32.823327,Y
43458,Product_43458,Snacks,54.7,707,V002,1909-09-18 11:05:32.823329,Y
43459,Product_43459,Raw Material,178.16,402,V005,1909-09-17 11:05:32.823330,
43460,Product_43460,Raw Material,298.13,533,V003,1909-09-16 11:05:32.823332,N
43461,Product_43461,Raw Material,191.68,141,V002,1909-09-15 11:05:32.823334,
43462,Product_43462,Raw Material,282.37,727,V004,1909-09-14 11:05:32.823336,
43463,Product_43463,Alcohol,291.21,622,V004,1909-09-13 11:05:32.823338,
43464,Product_43464,Merchandise,22.31,87,V005,1909-09-12 11:05:32.823340,Y
43465,Product_43465,Snacks,404.33,13,V001,1909-09-11 11:05:32.823342,N
43466,Product_43466,Snacks,475.86,563,V004,1909-09-10 11:05:32.823344,N
43467,Product_43467,Raw Material,430.14,883,V002,1909-09-09 11:05:32.823346,
43468,Product_43468,Snacks,161.64,515,V002,1909-09-08 11:05:32.823348,
43469,Product_43469,Snacks,332.5,935,V005,1909-09-07 11:05:32.823350,N
43470,Product_43470,Alcohol,488.16,852,V002,1909-09-06 11:05:32.823352,
43471,Product_43471,Raw Material,138.93,464,V004,1909-09-05 11:05:32.823354,
43472,Product_43472,Alcohol,357.12,724,V001,1909-09-04 11:05:32.823356,N
43473,Product_43473,Merchandise,174.63,747,V001,1909-09-03 11:05:32.823358,N
43474,Product_43474,Raw Material,248.53,420,V002,1909-09-02 11:05:32.823360,
43475,Product_43475,Beverages,171.7,624,V001,1909-09-01 11:05:32.823362,Y
43476,Product_43476,Merchandise,337.71,161,V004,1909-08-31 11:05:32.823364,N
43477,Product_43477,Merchandise,414.96,108,V001,1909-08-30 11:05:32.823366,
43478,Product_43478,Merchandise,465.17,896,V004,1909-08-29 11:05:32.823368,
43479,Product_43479,Merchandise,270.73,398,V005,1909-08-28 11:05:32.823370,N
43480,Product_43480,Beverages,261.1,273,V005,1909-08-27 11:05:32.823372,N
43481,Product_43481,Alcohol,238.11,775,V004,1909-08-26 11:05:32.823374,N
43482,Product_43482,Alcohol,220.73,459,V004,1909-08-25 11:05:32.823376,Y
43483,Product_43483,Snacks,435.17,538,V005,1909-08-24 11:05:32.823378,Y
43484,Product_43484,Raw Material,192.79,498,V004,1909-08-23 11:05:32.823379,
43485,Product_43485,Beverages,279.22,823,V003,1909-08-22 11:05:32.823381,Y
43486,Product_43486,Beverages,207.77,315,V003,1909-08-21 11:05:32.823383,
43487,Product_43487,Snacks,371.9,357,V003,1909-08-20 11:05:32.823385,
43488,Product_43488,Alcohol,329.63,719,V001,1909-08-19 11:05:32.823387,N
43489,Product_43489,Beverages,371.22,48,V003,1909-08-18 11:05:32.823389,
43490,Product_43490,Beverages,325.54,704,V002,1909-08-17 11:05:32.823391,
43491,Product_43491,Merchandise,308.73,625,V001,1909-08-16 11:05:32.823393,
43492,Product_43492,Snacks,305.65,585,V001,1909-08-15 11:05:32.823395,
43493,Product_43493,Alcohol,248.66,308,V003,1909-08-14 11:05:32.823397,N
43494,Product_43494,Raw Material,368.7,939,V003,1909-08-13 11:05:32.823399,
43495,Product_43495,Merchandise,463.28,37,V002,1909-08-12 11:05:32.823401,Y
43496,Product_43496,Merchandise,121.42,14,V003,1909-08-11 11:05:32.823403,
43497,Product_43497,Merchandise,261.69,172,V001,1909-08-10 11:05:32.823405,Y
43498,Product_43498,Beverages,106.68,986,V003,1909-08-09 11:05:32.823407,N
43499,Product_43499,Merchandise,99.91,495,V003,1909-08-08 11:05:32.823409,N
43500,Product_43500,Raw Material,253.82,147,V002,1909-08-07 11:05:32.823411,Y
43501,Product_43501,Alcohol,78.49,716,V002,1909-08-06 11:05:32.823413,N
43502,Product_43502,Alcohol,173.98,45,V001,1909-08-05 11:05:32.823414,N
43503,Product_43503,Beverages,287.23,591,V003,1909-08-04 11:05:32.823416,
43504,Product_43504,Merchandise,247.4,375,V003,1909-08-03 11:05:32.823420,Y
43505,Product_43505,Snacks,10.32,234,V002,1909-08-02 11:05:32.823422,Y
43506,Product_43506,Snacks,90.02,741,V002,1909-08-01 11:05:32.823424,
43507,Product_43507,Snacks,483.45,817,V002,1909-07-31 11:05:32.823426,Y
43508,Product_43508,Beverages,63.66,950,V005,1909-07-30 11:05:32.823428,N
43509,Product_43509,Alcohol,346.55,192,V003,1909-07-29 11:05:32.823430,Y
43510,Product_43510,Raw Material,296.77,119,V002,1909-07-28 11:05:32.823432,Y
43511,Product_43511,Snacks,215.49,611,V003,1909-07-27 11:05:32.823434,Y
43512,Product_43512,Merchandise,75.31,214,V002,1909-07-26 11:05:32.823436,
43513,Product_43513,Snacks,160.15,54,V004,1909-07-25 11:05:32.823438,Y
43514,Product_43514,Alcohol,207.64,379,V003,1909-07-24 11:05:32.823440,
43515,Product_43515,Beverages,98.15,980,V001,1909-07-23 11:05:32.823442,N
43516,Product_43516,Snacks,441.58,654,V001,1909-07-22 11:05:32.823444,N
43517,Product_43517,Snacks,39.71,520,V002,1909-07-21 11:05:32.823446,
43518,Product_43518,Snacks,54.16,174,V005,1909-07-20 11:05:32.823448,
43519,Product_43519,Merchandise,12.62,307,V004,1909-07-19 11:05:32.823450,N
43520,Product_43520,Snacks,86.58,144,V003,1909-07-18 11:05:32.823452,Y
43521,Product_43521,Alcohol,253.98,844,V003,1909-07-17 11:05:32.823454,
43522,Product_43522,Merchandise,366.53,817,V002,1909-07-16 11:05:32.823456,N
43523,Product_43523,Beverages,334.01,352,V003,1909-07-15 11:05:32.823458,
43524,Product_43524,Raw Material,154.34,929,V001,1909-07-14 11:05:32.823460,N
43525,Product_43525,Merchandise,463.23,885,V002,1909-07-13 11:05:32.823462,N
43526,Product_43526,Merchandise,292.52,405,V001,1909-07-12 11:05:32.823464,Y
43527,Product_43527,Snacks,358.09,95,V004,1909-07-11 11:05:32.823466,
43528,Product_43528,Alcohol,312.24,552,V001,1909-07-10 11:05:32.823468,N
43529,Product_43529,Beverages,200.27,991,V003,1909-07-09 11:05:32.823470,
43530,Product_43530,Snacks,128.1,257,V003,1909-07-08 11:05:32.823472,Y
43531,Product_43531,Raw Material,300.15,938,V005,1909-07-07 11:05:32.823474,
43532,Product_43532,Snacks,343.77,760,V005,1909-07-06 11:05:32.823476,
43533,Product_43533,Raw Material,315.77,767,V004,1909-07-05 11:05:32.823478,
43534,Product_43534,Raw Material,78.58,453,V004,1909-07-04 11:05:32.823480,Y
43535,Product_43535,Snacks,280.58,585,V002,1909-07-03 11:05:32.823482,N
43536,Product_43536,Beverages,252.75,185,V005,1909-07-02 11:05:32.823484,N
43537,Product_43537,Beverages,339.52,63,V003,1909-07-01 11:05:32.823486,N
43538,Product_43538,Alcohol,223.26,121,V003,1909-06-30 11:05:32.823488,Y
43539,Product_43539,Snacks,498.73,452,V001,1909-06-29 11:05:32.823490,Y
43540,Product_43540,Snacks,19.41,921,V002,1909-06-28 11:05:32.823492,
43541,Product_43541,Snacks,486.83,126,V003,1909-06-27 11:05:32.823494,
43542,Product_43542,Merchandise,283.29,816,V004,1909-06-26 11:05:32.823496,
43543,Product_43543,Snacks,185.97,507,V002,1909-06-25 11:05:32.823498,N
43544,Product_43544,Snacks,355.13,417,V003,1909-06-24 11:05:32.823500,N
43545,Product_43545,Raw Material,41.97,786,V002,1909-06-23 11:05:32.823502,Y
43546,Product_43546,Alcohol,183.79,859,V004,1909-06-22 11:05:32.823504,
43547,Product_43547,Alcohol,222.43,222,V004,1909-06-21 11:05:32.823506,Y
43548,Product_43548,Snacks,270.6,619,V002,1909-06-20 11:05:32.823508,
43549,Product_43549,Merchandise,195.22,101,V003,1909-06-19 11:05:32.823510,Y
43550,Product_43550,Raw Material,230.42,685,V003,1909-06-18 11:05:32.823511,
43551,Product_43551,Alcohol,132.14,265,V005,1909-06-17 11:05:32.823513,Y
43552,Product_43552,Merchandise,434.15,323,V005,1909-06-16 11:05:32.823515,
43553,Product_43553,Snacks,305.5,925,V003,1909-06-15 11:05:32.823517,N
43554,Product_43554,Alcohol,253.09,695,V001,1909-06-14 11:05:32.823519,N
43555,Product_43555,Raw Material,117.12,712,V001,1909-06-13 11:05:32.823521,
43556,Product_43556,Merchandise,482.82,758,V001,1909-06-12 11:05:32.823523,
43557,Product_43557,Snacks,402.56,607,V005,1909-06-11 11:05:32.823525,
43558,Product_43558,Merchandise,25.29,325,V001,1909-06-10 11:05:32.823527,
43559,Product_43559,Beverages,440.15,256,V005,1909-06-09 11:05:32.823529,
43560,Product_43560,Beverages,268.52,187,V005,1909-06-08 11:05:32.823531,N
43561,Product_43561,Snacks,130.6,256,V003,1909-06-07 11:05:32.823533,
43562,Product_43562,Snacks,385.99,199,V005,1909-06-06 11:05:32.823535,Y
43563,Product_43563,Raw Material,62.02,226,V001,1909-06-05 11:05:32.823537,
43564,Product_43564,Snacks,489.03,519,V005,1909-06-04 11:05:32.823539,Y
43565,Product_43565,Raw Material,54.12,829,V002,1909-06-03 11:05:32.823541,Y
43566,Product_43566,Snacks,41.1,383,V003,1909-06-02 11:05:32.823543,N
43567,Product_43567,Merchandise,457.42,134,V005,1909-06-01 11:05:32.823545,
43568,Product_43568,Snacks,291.89,45,V003,1909-05-31 11:05:32.823547,
43569,Product_43569,Alcohol,422.31,607,V004,1909-05-30 11:05:32.823549,Y
43570,Product_43570,Snacks,282.37,514,V004,1909-05-29 11:05:32.823551,N
43571,Product_43571,Raw Material,498.52,247,V003,1909-05-28 11:05:32.823553,N
43572,Product_43572,Merchandise,163.46,300,V005,1909-05-27 11:05:32.823555,
43573,Product_43573,Raw Material,165.21,872,V003,1909-05-26 11:05:32.823557,N
43574,Product_43574,Raw Material,244.12,404,V001,1909-05-25 11:05:32.823559,
43575,Product_43575,Snacks,461.2,660,V003,1909-05-24 11:05:32.823561,Y
43576,Product_43576,Alcohol,384.18,791,V005,1909-05-23 11:05:32.823563,N
43577,Product_43577,Beverages,310.38,357,V005,1909-05-22 11:05:32.823565,N
43578,Product_43578,Merchandise,57.11,916,V005,1909-05-21 11:05:32.823567,Y
43579,Product_43579,Raw Material,283.18,34,V004,1909-05-20 11:05:32.823569,N
43580,Product_43580,Raw Material,207.06,519,V001,1909-05-19 11:05:32.823571,Y
43581,Product_43581,Raw Material,72.23,708,V005,1909-05-18 11:05:32.823573,
43582,Product_43582,Merchandise,106.35,928,V001,1909-05-17 11:05:32.823575,N
43583,Product_43583,Beverages,250.46,554,V003,1909-05-16 11:05:32.823577,
43584,Product_43584,Snacks,87.47,862,V003,1909-05-15 11:05:32.823579,Y
43585,Product_43585,Beverages,155.83,727,V002,1909-05-14 11:05:32.823581,
43586,Product_43586,Alcohol,488.84,689,V004,1909-05-13 11:05:32.823583,
43587,Product_43587,Beverages,211.94,269,V001,1909-05-12 11:05:32.823585,Y
43588,Product_43588,Beverages,314.37,27,V002,1909-05-11 11:05:32.823588,Y
43589,Product_43589,Raw Material,473.76,731,V001,1909-05-10 11:05:32.823590,
43590,Product_43590,Merchandise,371.35,751,V002,1909-05-09 11:05:32.823592,
43591,Product_43591,Raw Material,341.38,137,V005,1909-05-08 11:05:32.823594,Y
43592,Product_43592,Raw Material,296.58,577,V004,1909-05-07 11:05:32.823596,Y
43593,Product_43593,Beverages,254.87,17,V001,1909-05-06 11:05:32.823598,
43594,Product_43594,Beverages,475.03,926,V003,1909-05-05 11:05:32.823600,
43595,Product_43595,Beverages,160.12,847,V004,1909-05-04 11:05:32.823602,N
43596,Product_43596,Alcohol,439.04,440,V005,1909-05-03 11:05:32.823604,Y
43597,Product_43597,Merchandise,129.63,930,V001,1909-05-02 11:05:32.823606,N
43598,Product_43598,Raw Material,62.09,758,V001,1909-05-01 11:05:32.823608,
43599,Product_43599,Raw Material,282.85,977,V002,1909-04-30 11:05:32.823610,Y
43600,Product_43600,Beverages,255.29,713,V003,1909-04-29 11:05:32.823612,N
43601,Product_43601,Raw Material,202.92,843,V001,1909-04-28 11:05:32.823614,N
43602,Product_43602,Merchandise,380.49,675,V004,1909-04-27 11:05:32.823616,Y
43603,Product_43603,Beverages,61.05,963,V005,1909-04-26 11:05:32.823618,N
43604,Product_43604,Raw Material,429.03,122,V003,1909-04-25 11:05:32.823620,N
43605,Product_43605,Raw Material,59.37,272,V002,1909-04-24 11:05:32.823622,Y
43606,Product_43606,Alcohol,397.42,235,V003,1909-04-23 11:05:32.823624,
43607,Product_43607,Raw Material,56.56,248,V003,1909-04-22 11:05:32.823626,N
43608,Product_43608,Alcohol,481.44,464,V004,1909-04-21 11:05:32.823628,Y
43609,Product_43609,Raw Material,453.01,327,V003,1909-04-20 11:05:32.823630,N
43610,Product_43610,Alcohol,321.9,473,V005,1909-04-19 11:05:32.823632,
43611,Product_43611,Alcohol,53.19,771,V003,1909-04-18 11:05:32.823634,
43612,Product_43612,Merchandise,335.92,797,V004,1909-04-17 11:05:32.823636,N
43613,Product_43613,Raw Material,464.09,545,V005,1909-04-16 11:05:32.823638,Y
43614,Product_43614,Merchandise,284.92,681,V003,1909-04-15 11:05:32.823640,N
43615,Product_43615,Snacks,208.42,379,V003,1909-04-14 11:05:32.823641,
43616,Product_43616,Alcohol,338.59,998,V001,1909-04-13 11:05:32.823643,Y
43617,Product_43617,Merchandise,138.18,687,V003,1909-04-12 11:05:32.823645,
43618,Product_43618,Alcohol,437.18,235,V002,1909-04-11 11:05:32.823647,Y
43619,Product_43619,Snacks,302.71,625,V002,1909-04-10 11:05:32.823649,N
43620,Product_43620,Beverages,128.66,29,V003,1909-04-09 11:05:32.823651,Y
43621,Product_43621,Beverages,207.58,193,V002,1909-04-08 11:05:32.823653,
43622,Product_43622,Alcohol,173.08,138,V005,1909-04-07 11:05:32.823655,Y
43623,Product_43623,Beverages,409.85,296,V003,1909-04-06 11:05:32.823657,N
43624,Product_43624,Alcohol,237.3,131,V003,1909-04-05 11:05:32.823659,N
43625,Product_43625,Alcohol,339.12,645,V002,1909-04-04 11:05:32.823661,Y
43626,Product_43626,Raw Material,252.39,595,V004,1909-04-03 11:05:32.823663,N
43627,Product_43627,Merchandise,430.39,112,V003,1909-04-02 11:05:32.823665,Y
43628,Product_43628,Beverages,482.96,823,V004,1909-04-01 11:05:32.823667,Y
43629,Product_43629,Snacks,469.74,890,V002,1909-03-31 11:05:32.823669,
43630,Product_43630,Merchandise,306.07,862,V001,1909-03-30 11:05:32.823671,Y
43631,Product_43631,Beverages,413.98,712,V003,1909-03-29 11:05:32.823673,Y
43632,Product_43632,Snacks,423.44,722,V005,1909-03-28 11:05:32.823675,Y
43633,Product_43633,Alcohol,311.75,470,V003,1909-03-27 11:05:32.823677,Y
43634,Product_43634,Merchandise,71.57,617,V001,1909-03-26 11:05:32.823679,
43635,Product_43635,Snacks,32.5,22,V005,1909-03-25 11:05:32.823681,
43636,Product_43636,Alcohol,205.08,77,V002,1909-03-24 11:05:32.823683,Y
43637,Product_43637,Raw Material,220.14,898,V003,1909-03-23 11:05:32.823685,Y
43638,Product_43638,Snacks,470.22,578,V005,1909-03-22 11:05:32.823687,Y
43639,Product_43639,Beverages,355.23,633,V004,1909-03-21 11:05:32.823689,
43640,Product_43640,Beverages,88.86,707,V003,1909-03-20 11:05:32.823691,Y
43641,Product_43641,Merchandise,336.63,33,V002,1909-03-19 11:05:32.823693,N
43642,Product_43642,Beverages,444.54,454,V002,1909-03-18 11:05:32.823695,Y
43643,Product_43643,Raw Material,290.66,176,V004,1909-03-17 11:05:32.823697,
43644,Product_43644,Beverages,201.06,844,V001,1909-03-16 11:05:32.823699,N
43645,Product_43645,Snacks,176.47,58,V004,1909-03-15 11:05:32.823700,
43646,Product_43646,Raw Material,255.71,474,V005,1909-03-14 11:05:32.823702,N
